County;Site;parnr;Lupin;Species;Swedish.name.x;Occ;Veghgt.avg;Litt.avg;Time.of.immigration;Index.of.invasive.concern;Biodiversity.relevance;Nectar.production;Heat.requirement;Cold.requirement;Temp..optimum;Continentality;Light;Moisture;Soil.reaction..pH.;Nitrogen..N.;Phosphorus..P.;Salinity;Grazing.mowing;Soil.disturbance;Longevity;Pollinator.dependence;Phenology;Extreme.phenology;Seed.dormancy;Seed.bank;Seed.disperser;Nitrogen.fixation;Photosynthetic.pathway;Mycorrhiza;Carnivory;Parasitism;X1.Siliceous.rock;X2.Ultrabasic.rock;X3.Calcareous.rock;X4.Dry.heath;X5..Dry.meadow;X6.Steppic.meadow;X7.Sand.steppe;Swedish.name.y;Family;Dataset;Distribution.in.all.counties;Missing.county;Status;Medelhöjd..cm.;Träd;Management.dependent
Uppsala;Österunda1;1;No;Medicago lupulina;Humlelusern;6;6,875;0;0;0;5;3;9;1;4;5;6;3;7;4;3;2;5;4;3;0c;5;4;3;4;Passive;1;C3;AM;0;0;0;0;2;0;0;2;0;Humlelusern;Fabaceae;Uppland;yes;;LC;22,5;0;1
Uppsala;Österunda1;1;No;Potentilla reptans;Revfingerört;2;6,875;0;0;0;4;3;10;2;4;5;6;4;7;6;3;2;5;2;4;2;9;2;;4;Passive;0;C3;AM;0;0;0;0;0;0;1;2;0;Revfingerört;Rosaceae;Uppland;yes;;LC;15;0;0
Uppsala;Österunda1;1;No;Ranunculus acris subsp. acris;Smörblomma;3;6,875;0;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;1;No;Rubus idaeus;Hallon;2;6,875;0;0;0;6;5;3;4;10;4;5;5;3;6;5;2;1;6;4;1;7;2;4;4;Bird;0;C3;AM;0;0;1;0;0;0;0;0;0;Hallon;Rosaceae;Uppland;yes;;LC;125;0;-1
Uppsala;Österunda1;1;No;Scirpus sylvaticus;Skogssäv;2;6,875;0;0;0;3;1;8;3;6;6;5;10;6;5;4;1;2;1;4;0b;9;2;;3;Passive;0;C3;None;0;0;0;0;0;0;0;0;0;Skogssäv;Cyperaceae;Uppland;yes;;LC;75;0;0
Uppsala;Österunda1;1;No;Taraxacum;Maskros;8;6,875;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Österunda1;1;No;Trifolium hybridum;Alsikeklöver;7;6,875;0;1;7;5;4;6;3;7;6;6;4;6;4;4;1;3;7;4;2a;8;1;2;4;Passive;1;C3;AM;0;0;0;0;0;0;0;0;0;Alsikeklöver;Fabaceae;Uppland;yes;;LC;35;0;1
Uppsala;Österunda1;1;No;Trifolium medium;Skogsklöver;2;6,875;0;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Österunda1;1;No;Trifolium repens;Vitklöver;2;6,875;0;1;4;5;6;3;2;8;5;6;5;6;4;4;2;8;4;4;2a;7;2;2;4;Passive;1;C3;AM;0;0;0;0;0;1;1;1;0;Vitklöver;Fabaceae;Uppland;yes;;LC;20;0;1
Uppsala;Österunda1;1;No;Tripleurospermum inodorum;Baldersbrå;6;6,875;0;1;4;4;4;6;4;8;5;6;5;7;8;5;3;3;9;1;2;7;2;2;4;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Baldersbrå;Asteraceae;Uppland;yes;;LC;50;0;0
Uppsala;Österunda1;1;No;Tussilago farfara;Hästhov;1;6,875;0;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Hästhov;Asteraceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Österunda1;1;No;Tussilago farfara;Hästhov;1;6,875;0;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Tussilago;Asteraceae;Värmland;yes;;LC;12,5;0;0
Uppsala;Österunda1;1;No;Veronica chamaedrys;Teveronika;3;6,875;0;0;0;4;3;5;3;8;4;4;4;5;5;4;1;5;2;4;1;6;3;;3;Myr;0;C3;AM;0;0;0;0;0;0;2;0;0;Teveronika;Plantaginaceae;Uppland;yes;;LC;20;0;1
Uppsala;Österunda1;1;No;Vicia cracca;Kråkvicker;1;6,875;0;0;0;5;4;4;3;8;5;5;5;6;3;3;2;4;3;4;2a;8;1;3;2;Expl;1;C3;AM;0;0;0;0;0;0;1;1;0;Kråkvicker;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Österunda1;1;No;Vicia sepium;Häckvicker;2;6,875;0;0;0;5;3;5;3;8;5;3;4;6;4;4;1;4;2;4;1a;7;2;;3;Expl;1;C3;AM;0;0;0;0;0;0;1;0;0;Häckvicker;Fabaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;1;Yes;Anemone nemorosa;Vitsippa;1;56,25;0,2;0;0;3;2;5;4;9;4;4;5;4;6;3;1;4;1;4;1;3;6;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vitsippa;Ranunculaceae;Uppland;yes;;LC;19;0;-1
Uppsala;Österunda1;1;Yes;Anthriscus sylvestris;Hundkäx;2;56,25;0,2;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Österunda1;1;Yes;Betula pendula;Vårtbjörk;3;56,25;0,2;0;0;8;1;6;4;8;7;5;4;4;4;3;2;3;5;4;0b;5;4;2;4;AirW;0;C3;EM;0;0;1;1;0;1;1;0;0;Vårtbjörk;Betulaceae;Uppland;yes;;LC;1650;1;NA
Uppsala;Österunda1;1;Yes;Campanula persicifolia;Stor blåklocka;4;56,25;0,2;0;0;3;5;9;3;6;6;5;3;6;5;3;1;3;3;4;2a;8;1;2;3;Passive;0;C3;AM;0;0;0;1;1;0;1;1;0;Storblåklocka;Campanulaceae;Uppland;yes;;LC;65;0;1
Uppsala;Österunda1;1;Yes;Cerastium fontanum;Hönsarv;2;56,25;0,2;0;0;4;3;3;2;8;5;5;6;6;5;3;2;6;6;3;0c;6;3;;4;Passive;0;C3;None;0;0;1;1;1;0;0;0;0;Hönsarv;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Österunda1;1;Yes;Cirsium arvense;Åkertistel;3;56,25;0,2;0;0;5;5;6;3;7;5;6;5;5;7;4;2;3;2;4;2;9;2;4;4;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Åkertistel;Asteraceae;Uppland;yes;;LC;95;0;-1
Uppsala;Österunda1;1;Yes;Equisetum arvense;Åkerfräken;8;56,25;0,2;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Österunda1;1;Yes;Galium boreale;Vitmåra;4;56,25;0,2;0;0;5;3;3;4;10;5;5;5;7;4;2;2;5;4;4;1;9;2;3;1;Passive;0;C3;AM;0;0;0;1;1;0;2;1;0;Vitmåra;Rubiaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;1;Yes;Hypericum perforatum;Äkta johannesört;2;56,25;0,2;0;0;4;2;9;2;5;5;6;2;5;4;2;1;4;5;4;1;9;2;2;4;AirD;0;C3;AM;0;0;0;1;1;1;3;1;0;Johannesört;Hypericaceae;Värmland;yes;;LC;50;0;2
Uppsala;Österunda1;1;Yes;Hypericum perforatum;Äkta johannesört;2;56,25;0,2;0;0;4;2;9;2;5;5;6;2;5;4;2;1;4;5;4;1;9;2;2;4;AirD;0;C3;AM;0;0;0;1;1;1;3;1;0;Äkta johannesört;Hypericaceae;Uppland;yes;;LC;50;0;2
Uppsala;Österunda1;1;Yes;Leucanthemum vulgare;Prästkrage;1;56,25;0,2;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;1;Yes;Lupinus polyphyllus;Blomsterlupin;16;56,25;0,2;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Österunda1;1;Yes;Potentilla erecta;Blodrot;1;56,25;0,2;0;0;4;3;3;2;8;4;5;6;4;3;2;1;5;2;4;2;6;3;;4;Passive;0;C3;AM;0;0;0;0;0;1;1;0;0;Blodrot;Rosaceae;Uppland;yes;;LC;30;0;1
Uppsala;Österunda1;1;Yes;Ranunculus acris subsp. acris;Smörblomma;7;56,25;0,2;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;1;Yes;Rubus idaeus;Hallon;5;56,25;0,2;0;0;6;5;3;4;10;4;5;5;3;6;5;2;1;6;4;1;7;2;4;4;Bird;0;C3;AM;0;0;1;0;0;0;0;0;0;Hallon;Rosaceae;Uppland;yes;;LC;125;0;-1
Uppsala;Österunda1;1;Yes;Scirpus sylvaticus;Skogssäv;1;56,25;0,2;0;0;3;1;8;3;6;6;5;10;6;5;4;1;2;1;4;0b;9;2;;3;Passive;0;C3;None;0;0;0;0;0;0;0;0;0;Skogssäv;Cyperaceae;Uppland;yes;;LC;75;0;0
Uppsala;Österunda1;1;Yes;Taraxacum;Maskros;4;56,25;0,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Österunda1;1;Yes;Trifolium medium;Skogsklöver;6;56,25;0,2;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Österunda1;1;Yes;Trifolium repens;Vitklöver;1;56,25;0,2;1;4;5;6;3;2;8;5;6;5;6;4;4;2;8;4;4;2a;7;2;2;4;Passive;1;C3;AM;0;0;0;0;0;1;1;1;0;Vitklöver;Fabaceae;Uppland;yes;;LC;20;0;1
Uppsala;Österunda1;1;Yes;Tripleurospermum inodorum;Baldersbrå;3;56,25;0,2;1;4;4;4;6;4;8;5;6;5;7;8;5;3;3;9;1;2;7;2;2;4;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Baldersbrå;Asteraceae;Uppland;yes;;LC;50;0;0
Uppsala;Österunda1;1;Yes;Tussilago farfara;Hästhov;2;56,25;0,2;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Hästhov;Asteraceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Österunda1;1;Yes;Tussilago farfara;Hästhov;2;56,25;0,2;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Tussilago;Asteraceae;Värmland;yes;;LC;12,5;0;0
Uppsala;Österunda1;2;No;Achillea millefolium;Röllika;12;18,75;1,6;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;2;No;Anthriscus sylvestris;Hundkäx;1;18,75;1,6;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Österunda1;2;No;Cerastium fontanum;Hönsarv;12;18,75;1,6;0;0;4;3;3;2;8;5;5;6;6;5;3;2;6;6;3;0c;6;3;;4;Passive;0;C3;None;0;0;1;1;1;0;0;0;0;Hönsarv;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Österunda1;2;No;Cirsium arvense;Åkertistel;12;18,75;1,6;0;0;5;5;6;3;7;5;6;5;5;7;4;2;3;2;4;2;9;2;4;4;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Åkertistel;Asteraceae;Uppland;yes;;LC;95;0;-1
Uppsala;Österunda1;2;No;Equisetum arvense;Åkerfräken;16;18,75;1,6;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Österunda1;2;No;Galium boreale;Vitmåra;2;18,75;1,6;0;0;5;3;3;4;10;5;5;5;7;4;2;2;5;4;4;1;9;2;3;1;Passive;0;C3;AM;0;0;0;1;1;0;2;1;0;Vitmåra;Rubiaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;2;No;Lathyrus pratensis;Gulvial;15;18,75;1,6;0;0;5;5;3;2;8;5;6;5;5;5;3;2;3;2;4;2a;9;2;3;2;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Gulvial;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Österunda1;2;No;Leucanthemum vulgare;Prästkrage;3;18,75;1,6;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;2;No;Lotus corniculatus;Käringtand;6;18,75;1,6;0;0;5;3;3;2;8;3;6;3;5;3;2;2;6;3;4;2a;7;2;3;4;Expl;1;C3;AM;0;0;0;1;1;1;2;1;0;Käringtand;Fabaceae;Uppland;yes;;LC;40;0;2
Uppsala;Österunda1;2;No;Lupinus polyphyllus;Blomsterlupin;8;18,75;1,6;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Österunda1;2;No;Ranunculus acris subsp. acris;Smörblomma;9;18,75;1,6;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;2;No;Taraxacum;Maskros;16;18,75;1,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Österunda1;2;No;Trifolium hybridum;Alsikeklöver;5;18,75;1,6;1;7;5;4;6;3;7;6;6;4;6;4;4;1;3;7;4;2a;8;1;2;4;Passive;1;C3;AM;0;0;0;0;0;0;0;0;0;Alsikeklöver;Fabaceae;Uppland;yes;;LC;35;0;1
Uppsala;Österunda1;2;No;Trifolium medium;Skogsklöver;1;18,75;1,6;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Österunda1;2;No;Veronica arvensis;Fältveronika;5;18,75;1,6;0;0;3;3;10;2;4;5;6;4;6;3;4;1;5;7;1;0c;6;3;2;2;Passive;0;C3;AM;0;0;0;1;1;0;1;1;0;Fältveronika;Plantaginaceae;Uppland;yes;;LC;15;0;1
Uppsala;Österunda1;2;Yes;Achillea millefolium;Röllika;5;56,25;0,2;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;2;Yes;Alchemilla vulgaris;Daggkåpa;1;56,25;0,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Daggkåpa;Rosaceae;Uppland;yes;;;25;0;1
Uppsala;Österunda1;2;Yes;Cerastium fontanum;Hönsarv;6;56,25;0,2;0;0;4;3;3;2;8;5;5;6;6;5;3;2;6;6;3;0c;6;3;;4;Passive;0;C3;None;0;0;1;1;1;0;0;0;0;Hönsarv;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Österunda1;2;Yes;Cirsium arvense;Åkertistel;3;56,25;0,2;0;0;5;5;6;3;7;5;6;5;5;7;4;2;3;2;4;2;9;2;4;4;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Åkertistel;Asteraceae;Uppland;yes;;LC;95;0;-1
Uppsala;Österunda1;2;Yes;Equisetum arvense;Åkerfräken;15;56,25;0,2;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Österunda1;2;Yes;Galium boreale;Vitmåra;9;56,25;0,2;0;0;5;3;3;4;10;5;5;5;7;4;2;2;5;4;4;1;9;2;3;1;Passive;0;C3;AM;0;0;0;1;1;0;2;1;0;Vitmåra;Rubiaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;2;Yes;Gallium mollugo;Stormåra;1;56,25;0,2;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Österunda1;2;Yes;Lamium album;Vitplister;1;56,25;0,2;1;4;5;6;9;4;7;6;5;5;6;8;5;2;3;6;4;1a;5;4;;4;Myr;0;C3;AM;0;0;0;0;0;0;0;0;0;Vitplister;Lamiaceae;Uppland;yes;;LC;50;0;0
Uppsala;Österunda1;2;Yes;Lathyrus pratensis;Gulvial;6;56,25;0,2;0;0;5;5;3;2;8;5;6;5;5;5;3;2;3;2;4;2a;9;2;3;2;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Gulvial;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Österunda1;2;Yes;Leucanthemum vulgare;Prästkrage;2;56,25;0,2;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;2;Yes;Lotus corniculatus;Käringtand;1;56,25;0,2;0;0;5;3;3;2;8;3;6;3;5;3;2;2;6;3;4;2a;7;2;3;4;Expl;1;C3;AM;0;0;0;1;1;1;2;1;0;Käringtand;Fabaceae;Uppland;yes;;LC;40;0;2
Uppsala;Österunda1;2;Yes;Lupinus polyphyllus;Blomsterlupin;16;56,25;0,2;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Österunda1;2;Yes;Picea abies;Gran;1;56,25;0,2;0;0;6;1;5;8;11;7;4;6;4;5;2;1;4;1;4;0b;7;2;2;1;AirW;0;C3;EM;0;0;0;0;0;0;0;0;0;Gran;Pinaceae;Uppland;yes;;LC;2650;1;NA
Uppsala;Österunda1;2;Yes;Potentilla reptans;Revfingerört;3;56,25;0,2;0;0;4;3;10;2;4;5;6;4;7;6;3;2;5;2;4;2;9;2;;4;Passive;0;C3;AM;0;0;0;0;0;0;1;2;0;Revfingerört;Rosaceae;Uppland;yes;;LC;15;0;0
Uppsala;Österunda1;2;Yes;Ranunculus acris subsp. acris;Smörblomma;6;56,25;0,2;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda1;2;Yes;Stellaria graminea;Grässtjärnblomma;3;56,25;0,2;0;0;4;3;3;4;10;5;5;4;5;4;3;2;5;3;4;1;7;2;;3;Passive;0;C3;None;0;0;0;1;0;1;1;1;0;Grässtjärnblomma;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Österunda1;2;Yes;Taraxacum;Maskros;7;56,25;0,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Österunda1;2;Yes;Trifolium aureoum;Gullklöver;1;56,25;0,2;0;0;5;3;10;4;6;7;6;2;6;3;4;1;3;7;2;1a;9;2;2;NA;Passive;1;C3;AM;0;0;0;0;0;0;1;0;0;Gullklöver;Fabaceae;Uppland;yes;;NT;22,5;0;2
Uppsala;Österunda1;2;Yes;Trifolium medium;Skogsklöver;4;56,25;0,2;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Österunda1;2;Yes;Trifolium repens;Vitklöver;3;56,25;0,2;1;4;5;6;3;2;8;5;6;5;6;4;4;2;8;4;4;2a;7;2;2;4;Passive;1;C3;AM;0;0;0;0;0;1;1;1;0;Vitklöver;Fabaceae;Uppland;yes;;LC;20;0;1
Uppsala;Österunda1;2;Yes;Veronica arvensis;Fältveronika;1;56,25;0,2;0;0;3;3;10;2;4;5;6;4;6;3;4;1;5;7;1;0c;6;3;2;2;Passive;0;C3;AM;0;0;0;1;1;0;1;1;0;Fältveronika;Plantaginaceae;Uppland;yes;;LC;15;0;1
Uppsala;Österunda2;1;No;Anemone nemorosa;Vitsippa;1;11,25;1;0;0;3;2;5;4;9;4;4;5;4;6;3;1;4;1;4;1;3;6;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vitsippa;Ranunculaceae;Uppland;yes;;LC;19;0;-1
Uppsala;Österunda2;1;No;Bunias orientalis;Ryssgubbe;1;11,25;1;2;11,6;2;6;10;4;6;7;5;3;7;7;5;2;2;2;4;1;6;3;2;1;Passive;0;C3;None;0;0;0;0;0;0;0;0;0;Ryssgubbe;Brassicaceae;Uppland;yes;;LC;85;0;-1
Uppsala;Österunda2;1;No;Carex flava;Knagglestarr;2;11,25;1;0;0;4;1;3;3;9;5;5;8;7;5;3;1;6;6;4;0c;6;3;3;3;Water;0;C3;None;0;0;0;0;0;0;0;0;0;Knagglestarr;Cyperaceae;Uppland;yes;;LC;35;0;0
Uppsala;Österunda2;1;No;Cerastium fontanum;Hönsarv;8;11,25;1;0;0;4;3;3;2;8;5;5;6;6;5;3;2;6;6;3;0c;6;3;;4;Passive;0;C3;None;0;0;1;1;1;0;0;0;0;Hönsarv;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Österunda2;1;No;Cirsium arvense;Åkertistel;4;11,25;1;0;0;5;5;6;3;7;5;6;5;5;7;4;2;3;2;4;2;9;2;4;4;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Åkertistel;Asteraceae;Uppland;yes;;LC;95;0;-1
Uppsala;Österunda2;1;No;Equisetum arvense;Åkerfräken;8;11,25;1;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Österunda2;1;No;Equisetum sylvaticum;Skogsfräken;13;11,25;1;0;0;1;1;3;4;10;5;4;5;2;3;2;2;3;2;4;0b;6;3;;NA;AirD;0;C3;AM;0;0;0;0;0;0;0;0;0;Skogsfräken;Equisetaceae;Uppland;yes;;LC;40;0;-1
Uppsala;Österunda2;1;No;Lapsana communis;Harkål;1;11,25;1;0;0;4;3;7;2;6;5;5;5;5;7;5;1;2;7;1;0c;8;1;1;3;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Harkål;Asteraceae;Uppland;yes;;LC;70;0;1
Uppsala;Österunda2;1;No;Lathyrus pratensis;Gulvial;3;11,25;1;0;0;5;5;3;2;8;5;6;5;5;5;3;2;3;2;4;2a;9;2;3;2;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Gulvial;Fabaceae;Uppland;yes;;LC;60;0;1
Uppsala;Österunda2;1;No;Leucanthemum vulgare;Prästkrage;1;11,25;1;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda2;1;No;Lupinus polyphyllus;Blomsterlupin;1;11,25;1;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Österunda2;1;No;Lychnis flos-cuculi;Gökblomster;3;11,25;1;0;0;3;4;6;3;7;5;5;7;5;6;5;2;6;3;4;1ab;7;2;2;2;Passive;0;C3;None;0;0;0;0;0;0;0;0;0;Gökblomster;Caryophyllaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda2;1;No;Myosotis scorpioides;Äkta förgätmigej;3;11,25;1;0;0;3;5;7;4;8;5;5;9;5;7;5;2;4;4;4;1;7;2;;3;Water;0;C3;AM;0;0;0;0;0;0;0;0;0;Förgätmigej;Boraginaceae;Uppland;yes;;LC;30;0;1
Uppsala;Österunda2;1;No;Myosotis scorpioides;Äkta förgätmigej;3;11,25;1;0;0;3;5;7;4;8;5;5;9;5;7;5;2;4;4;4;1;7;2;;3;Water;0;C3;AM;0;0;0;0;0;0;0;0;0;Äkta förgätmigej;Boraginaceae;Uppland;yes;;LC;30;0;1
Uppsala;Österunda2;1;No;Ranunculus acris subsp. acris;Smörblomma;11;11,25;1;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Österunda2;1;No;Sagina procumbens;Krypnarv;2;11,25;1;0;0;1;1;3;2;8;5;5;4;6;6;5;2;5;7;4;0c;7;2;;4;Passive;0;C3;None;0;0;0;0;0;0;0;0;0;Krypnarv;Caryophyllaceae;Uppland;yes;;LC;3,5;0;2
